en|West Slope is an unincorporated suburb of Portland, Oregon, United States and a census-designated place.
en|This Is Not My Hat is a 2012 children's picture book by the author and
en|Xanthocryptus novozealandicus, the lemon tree borer parasite, is a wasp in the family Ichneumonidae. It
en|Amna Al Haddad (born 21 Oct 1989), is a female weightlifting athlete from the United
en|Clement Liebert (fl. 1433–1454) was a Franco-Flemish singer and composer of the early Renaissance, active
en|Rigidity theory, or topological constraints theory, is a tool for predicting properties of glasses based
en|Marius Cristian Negrea (born 27 October 1964) is a Romanian former competitive figure skater. He
en|Certain sites of the human body have immune privilege, meaning they are able to tolerate
en|Nakahara (written: 中原 or 仲原) is a Japanese surname. Notable people with the surname include:
en|Ibzan (Hebrew: אִבְצָן‎ ’Iḇṣān; Ancient Greek: Ἀβαισσάν; Latin: Abesan, meaning "illustrious") appears in the Hebrew
en|Dr. Ambedkar Stadium or District Stadium is a main stadium in city of Bijapur, Karanataka.
en|Mary Whiteford (born November 10, 1964) is an American politician who has served in the
en|Physical & Occupational Therapy in Geriatrics is a peer-reviewed medical journal that aims to act
en|Yvonne and Magdeleine Torn in Tatters (French: Yvonne et Magdeleine déchiquetées ) is a 1911
en|Girriyoowa (also known as Pullout Springs) is a small Aboriginal community, located approximately 110 kilometres
en|Ernest Legouve may refer to: Ernest Legouvé, Gabriel Jean Baptiste Ernest Wilfrid Legouvé, French dramatist
en|Adam and Eve (German:Adam und Eva) is a 1923 German silent drama film directed by
en|Allan Robert Rosenberg (April 21, 1909 – April 1, 1991) was a 20th-century American attorney
en|Isabel Avellán (born 20 August 1933) is an Argentine athlete. She competed in the women's
en|The Stockholm City Line (Swedish: Citybanan) is a commuter railway tunnel beneath central Stockholm in
en|Giselle Jeanne-Marie Laronde-West (born October 23, 1963) is a Trinidadian model and beauty queen who
en|Humphrey Cavell (by 1525 – 17 November 1558) was an English politician. He was a
en|Ke Yan (Chinese: 柯岩; pinyin: Kē Yán, 1929 – 11 December 2011) was a Chinese
en|Walter Leigh (22 June 1905 – 12 June 1942) was an English composer. Leigh is
en|The National Organization of Life and Health Insurance Guaranty Associations (often abbreviated NOLHGA) is a
en|Marcus Fernaldi Gideon (born 9 March 1991) is an Indonesian badminton player. He is from
en|Jenni Olson (born October 6, 1962) is an American film curator, filmmaker, author, and LGBT
en|Portraits on Standards is an album by pianist and bandleader Stan Kenton with featuring performances
en|Betty Jo Nelsen (b. October 11, 1935 in Boston, Massachusetts) is a former member of
en|Otto Liebing (31 March 1891 – 7 November 1967) was a German rower who competed
en|The Critics' Choice Movie Award for Best Documentary Feature is one of the awards given
en|Euhyponomeutoides is a genus of moths of the family Yponomeutidae....
en|Capromeryx minor, sometimes known as the dwarf pronghorn, is a very small, extinct species of
en|El Centro College is a community college in Dallas, Texas. It is part of the
en|Pomacanthus zonipectus, the Cortez angelfish, is a marine angelfish from the Eastern Pacific. It occasionally
en|Chirocephalus reiseri is a species of crustacean in the family Chirocephalidae. It is endemic to
en|Schwarz und weiß wie Tage und Nächte (Black and White Like Day and Night) is
en|Jindřichov is the name of several locations in the Czech Republic: Jindřichov (Bruntál District), a
en|Saint-Lambert-de-Lauzon is a municipality in La Nouvelle-Beauce Regional County Municipality in Quebec, Canada. It is
en|Deshwasi (Hindi:देशवासी) is a 1991 (released April 5) Bollywood film starring Manoj Kumar, Anupam Kher,
en|The Milo Motion Control Rig is an Academy Award-winning portable motion control system used for
en|Siraj Nassar (Arabic: سراج نصار‎, Hebrew: סיראז' נאסר; born 2 September 1990) is an Arab-Israeli
en|The definition of mixed-income housing is broad and encompasses many types of dwellings and neighborhoods.
en|The Monas is a Colombian–American rock band from Miami, Florida....
en|Buck-O-Nine is an American ska punk band which was formed in San Diego in 1991.
en|The Agreed Measures for the Conservation of Antarctic Fauna and Flora is a set of
en|Campo de Argañán is a subcomarca in the comarca of Comarca de Ciudad Rodrigo in
en|Bishnupur Katti is a Village Development Committee in Siraha District in the Sagarmatha Zone of
en|Milan Đuričić may refer to: Milan Đuričić (footballer, born 1945), Croatian football coach and former
en|Connie Walker is an award-winning Cree journalist....
en|Stephen Warren Mendryk (October 1, 1928 – November 17, 2011) was a Canadian football player
en|Synechocera is a genus of beetles in the family Buprestidae, the jewel beetles. They are
en|Texas flooding may refer to: October 1998 Texas Flooding June 2007 Texas flooding 2015 Texas–Oklahoma
en|This is a list of members of the Flemish Parliament between 1995 and 1999, following
en|Polona Hercog and Jessica Moore were the defending champions, but did not compete in the
en|Stickle Bricks are a construction toy primarily intended for toddlers invented by Denys Fisher in
en|This is a list of Doctor Who novelisations, in order of publication. The first three
en|George Hodges (1856–1919) was an American Episcopal theologian, born at Rome, New York, and educated
en|Morning Parade was a five-piece alternative rock band from Harlow, Essex that formed in 2007
en|CAM the Ram is a breed of sheep known as a Rambouillet sheep and is
en|Naïve Dance is the remix album by the American synthpop band Red Flag. It was
en|Ban Pho railway station is a railway station located in Ban Pho Subdistrict, Bang Pa-In
en|Sugiyama Waichi (1614–1694) was a Japanese acupuncturist, widely regarded as the "Father of Japanese Acupuncture".
en|La Isla de los dibujos is a 1976 Argentine film....
en|Killing Ground is a 2016 Australian horror thriller film written and directed by Damien Power
en|Zunn Mureed or Zann Mureed (Urdu: زن مرید‎; lit: Uxorious) is a 2018 Pakistani drama
en|Ortoncourt is a commune in the Vosges department in Grand Est in northeastern France....
en|The Services football team is an Indian football team representing the Indian defence services in
en|Idactus spinipennis is a species of beetle in the family Cerambycidae. It was described by
en|A database server is a server which houses a database application that provides database services
en|Gianni Rondolino (13 January 1932 – 9 January 2016) was an Italian film critic and
en|Jack Hill (born January 28, 1933) is an American film director in the exploitation film
en|The California Silk Center Association was a short-lived 19th century company in the U.S. state
en|Yaw Osei (born 19 February 1998) is a Swaziland-born Ghanaian footballer who plays as a
en|Central Maewo, also known as Peterara after one of its dialects, is an Oceanic language
en|Gregory P. Roman (born August 19, 1972) is an American football coach who is currently
en|Danny is an upcoming Indian Tamil language women-centric action film written and directed by Santhanamoorthy
en|Orange Blossom Special may refer to: Orange Blossom Special (train), was a passenger train operated
en|Lucius Cossonius Gallus was a Roman senator, who held a number of offices in the
en|Dame Julie Andrews, (born Julia Elizabeth Wells; 1 October 1935), is an English actress, singer
en|Leptocypris taiaensis is a species of cyprinid fish endemic to Taia River, Little Scarcies River
en|East LA Civic Center is an at-grade light rail station in the Los Angeles County
en|Wierzchowo [vjɛʂˈxɔvɔ] (formerly German Virchow) is a village in Drawsko County, West Pomeranian Voivodeship, in
en|Asham may refer to: Asham (dessert), Caribbean corn-based dessert Asham Quarry, geological site in East
en|Becc or BECC may refer to: Becc., botanical author abbreviation for Odoardo Beccari Border Environment
en|Jemal Zeinklishvili Stadium is a multi-use stadium in Borjomi, Georgia. It is used mostly for
en|Barchów [ˈbarxuf] is a village in the administrative district of Gmina Łochów, within Węgrów County,
en|Manjhitar is a small town in the Indian state of Sikkim. It is under the
en|Lauren Kobayashi Riihimaki (李暇き 小林 ローレン) (born August 11, 1993) is a Canadian Youtuber and
en|Uchu Sentai Kyuranger vs. Space Squad (宇宙戦隊キュウレンジャーVSスペース・スクワッド, Uchū Sentai Kyūrenjā Bāsasu Supēsu Sukuwaddo) is a
en|Sorkhpooshan Delvar Afzar (Persian: سرخپوشان دلوارافزار‎) was a football team based in Tehran, Iran. They
en|Jean Alesi (born Giovanni Alesi; 11 June 1964) is a French racing driver of Italian
en|Princess Ashraf ol-Molouk Pahlavi (Persian: اشرف الملوک پهلوی‎, Aŝraf Pahlawi, 26 October 1919 – 7
en|The black-bellied malkoha (Phaenicophaeus diardi) is a species of malkoha in the family Cuculidae. It
en|Hans Conzett (27 July 1915 – 20 March 1996) was a Swiss politician. He served
en|Ikuma is a settlement in Kenya's Central Province....
en|Ware & Treganza was a leading American architectural firm in the intermountain west during the
en|Guo Peng (born July 1, 1982 in Taiyuan, Shanxi) is a male Chinese volleyball player.
en|KCRM-LP (96.7 FM) is a radio station licensed to Marshalltown, Iowa. The station is currently
en|Lipskiy is a lunar impact crater on the far side of the Moon. It lies
en|Isaac P. Durfee (January 27, 1838 in Rhode Island – May 6, 1916 in Saint
en|Geoffrey Maloney is an Australian writer of speculative short fiction....
en|General Sir Robert Cyril Ford (29 December 1923 – 24 November 2015) was a British
en|This is a list of clubs that play Australian rules football in New South Wales
en|Michael McCoy (born September 16, 1944 in Eaton Rapids, Michigan) is an American industrial designer
en|Scott Douglas Meyers (born April 9, 1959) is an American author and software consultant, specializing
en|The Fall of the Empire (Russian: Гибель империи, translit. Gibel' imperii) is a Russian TV
en|Belle was a chess computer developed by Joe Condon (hardware) and Ken Thompson (software) at
en|Saint-Symphorien is a commune in the Cher department in the Centre-Val de Loire region of
en|Yvette King is a Korean-Australian entertainment journalist who is best known as host of E!
en|Peter Ellis is a British Elite duathlete from The New Forest, England. Competing at Elite
en|Order of Independence (or Independence Order) (Vietnamese: Huân chương Độc lập) shall be conferred or
en|The 2001 Pepsi 400 was a NASCAR Winston Cup Series stock car race held on
en|The Governor of Kocaeli (Turkish: Kocaeli Valiliği) is the bureaucratic state official responsible for both
en|Emperor Cảnh Thịnh (Hán tự: 景盛), born Nguyễn Quang Toản (Hán tự: 阮光纘; 1783-1802), was
en|Watt W. Webb is known for his co-invention (with Winfried Denk and Jim Strickler) of
en|"Oh Yeah", also known as "Oh Yeah (There's a Band Playing On the Radio)" or
en|Elmer "Lee" Fields (born 1951 in North Carolina, United States) is an American soul singer,
en|Benicàssim (Valencian pronunciation: [beniˈkasim], Spanish: Benicasim, Arabic: بنو قاسم‎ according to numismatic findings) is a
en|Winifred Mayer Ashby (October 13, 1879 – July 19, 1975) was a British-born American pathologist
en|James Henry McKinley (June 17, 1877 – August 25, 1954) was a politician in Alberta,
en|In Mnyungula v Minister of Safety and Security is an important case in South African
en|Iron Mountain Mine, also known as the Richmond Mine at Iron Mountain, is a mine
en|Wola Dubowska [ˈvɔla duˈbɔfska] is a village in the administrative district of Gmina Łomazy, within
en|The Men's 50m backstroke event at the 2010 South American Games was held on March
en|Klas Dahlbeck (born 6 July 1991) is a Swedish professional ice hockey player who is
en|Boy with Lots of Brass is a 1957 album by Canadian jazz trumpeter Maynard Ferguson
en|Wayda is a Bollywood film. It was released in 1940....
en|The Men's 100 metres T42 event at the 2012 Summer Paralympics took place at the
en|Hildy is a given name, usually feminine. It may refer to: Hildy Parks (1926–2004), American
en|Łaguszów [waˈɡuʂuf] is a village in the administrative district of Gmina Przyłęk, within Zwoleń County,
en|Abkuhi (Persian: ابكوهي‎, also Romanized as Ābkūhī; also known as Ābgūhī and Meydānī) is a
en|Kirsten Marise Davidson is a model from Australia who won the Miss International pageant in
en|Benton County is a county located in the U.S. state of Mississippi. As of the
en|Henry G. Buhrman (January 1844 – June 1, 1906) was a Union Army soldier during
en|Theo Constanté Parra (May 11, 1934 in Guayaquil, Ecuador – April 27, 2014) was a
en|The Committee on Foreign Affairs (AFET, after the French name "Affaires étrangères"), previously called Political
en|The Channel Islands Occupation Society (CIOS) is a voluntary organisation that seeks to study all
en|The Crystal Brook-Broken Hill railway line is a 371 kilometre line running from Crystal Brook
en|Very Rev John Norman (Jack) MacLeod DD (1926–2002) was a 20th century minister of the
en|Edward Montgomery Jordan (born January 29, 1955) is a retired American professional basketball player and
en|Milton Freight Station is a historic freight station located at Milton, Northumberland County, Pennsylvania. It
en|Venad (Malayalam/Tamil: Vēṇāṭu) was a medieval kingdom lying between the Western Ghat mountains and the
en|Flying High On Your Love is an album by the Memphis, Tennessee-based R&B group The
en|Edward Regan Murphy (born April 3, 1961) is an American comedian, actor, screen writer, singer,
en|Scrupulous Anonymous is a Roman Catholic monthly newsletter published by the Liguori Mission, associated with
en|Giorgio Scherer (1831 - 1896) was an Italian painter, mainly of genre paintings. He was
en|SM UB-28 was a German Type UB II submarine or U-boat in the German Imperial
en|Voliba pycnosticta is a moth in the family Crambidae. It was described by Turner in
en|Belldandy (ベルダンディー, Berudandī; transliterated: Verðandi (Old Norse), meaning "Norn of the Present") is a character
en|Bernie Miklasz (born Bernard Joseph Miklasz February 15, 1959) is an American sportswriter and sports
en|Diletta Giampiccolo (born July 27, 1974 in Catania) is a retired amateur Italian freestyle wrestler,
nl|Polycarpa flava is een zakpijpensoort uit de familie van de Styelidae. De wetenschappelijke naam van
nl|Baetis festivus is een haft uit de familie Baetidae. De wetenschappelijke naam van de soort
nl|Ademstilstand of apneu (Oudgrieks ἄπνοια, niet ademen) is de medische term voor een onderbreking van
nl|Neopleustes kussakini is een vlokreeftensoort uit de familie van de Pleustidae. De wetenschappelijke naam van
nl|Diadegma trochanteratum is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|Phytomyza cirsii is een vliegensoort uit de familie van de mineervliegen (Agromyzidae). De wetenschappelijke naam
nl|Cossula omaia is een vlinder uit de familie van de houtboorders (Cossidae). De wetenschappelijke naam
nl|Tomșani is een Roemeense gemeente in het district Prahova. Tomșani telt 4635 inwoners....
nl|De mindorovalkuil (Ninox mindorensis) is een recent (opnieuw) van de Filipijnse valkuil (N. philippensis) afgesplitste
nl|Wundacaenis flabellum is een haft uit de familie Caenidae. De wetenschappelijke naam van de soort
nl|De zesde etappe van de Ronde van Frankrijk 2008 werd verreden op 10 juli 2008
nl|Paracles obscurior is een beervlinder uit de familie van de spinneruilen (Erebidae). De wetenschappelijke naam
nl|Antomicron pratense is een rondwormensoort uit de familie van de Leptolaimidae. De wetenschappelijke naam van
nl|Palmar de Varela is een gemeente in het Colombiaanse departement Atlántico. De gemeente telt 23.012
nl|Golfbaan het Woold is een golfbaan in Heusden, een dorp aan de rand van Nationaal
nl|Een ebschaar of ebgeul is het tegenovergestelde van een vloedschaar. Een ebschaar zorgt ervoor dat
nl|Phereoeca praecox is een vlinder uit de familie echte motten (Tineidae). De wetenschappelijke naam van
nl|Toledo is de hoofdstad van de gelijknamige provincie en de autonome regio Castilië-La Mancha in
nl|Atarba (Atarbodes) leptophallus is een tweevleugelige uit de familie steltmuggen (Limoniidae). De soort komt voor
nl|Chrysopa obesa is een insect uit de familie van de gaasvliegen (Chrysopidae), die tot de
nl|Carl Gustaf Hellqvist (Kungsör, 15 december 1851 - München, 19 november 1890) was een Zweedse
nl|David van de Woestijne (Llandinam, Wales, 18 februari 1915 - Brussel, 19 mei 1979) was
nl|Pendel kan verwijzen naar: Een slinger als natuurkundig verschijnsel Een pendel als instrument voor alternatieve
nl|Dit is een lijst van Waffen-SS divisiecommandanten....
nl|ZVV De Hoven is een Nederlandse amateurvoetbalclub uit de Zutphense wijk De Hoven, opgericht in
nl|Iresia surinamensis is een keversoort uit de familie van de loopkevers (Carabidae). De wetenschappelijke naam
nl|Clypeasterophilus ususfructus is een krabbensoort uit de familie van de Pinnotheridae. De wetenschappelijke naam van
nl|Johan Gadolin (Turku, 5 juni 1760 – Wimo, 15 augustus 1852) was een Fins schei-
nl|Het Viséen (Vlaanderen: Viséaan) is in de stratigrafie en geochronologie een etage in het Carboon.
nl|Dimizonops is een monotypisch geslacht van spinnen uit de familie van de Thomisidae (krabspinnen)....
nl|Archithosia discors is een vlinder uit de familie spinneruilen (Erebidae), onderfamilie beervlinders (Arctiinae). De wetenschappelijke
nl|Older is het derde studioalbum van de Britse zanger George Michael, uitgebracht in 1996. Van
nl|De Cessna 560 is een tweemotorig straalvliegtuig uit Cessna's Citation-serie voor de zakenmarkt. Het toestel
nl|Ozarba punctithorax is een vlinder uit de familie spinneruilen (Erebidae). De wetenschappelijke naam is voor
nl|Cryptocephalus tristigma is een keversoort uit de familie bladhaantjes (Chrysomelidae). De wetenschappelijke naam van de
nl|Paul Jones kan verwijzen naar: Paul Jones (filmproducent) (1901–1968), Amerikaans filmproducent Paul Jones (voetballer) (1967),
nl|Leucopleura cucadma is een beervlinder uit de familie van de spinneruilen (Erebidae). De wetenschappelijke naam
nl|Algansea lacustris is een straalvinnige vissensoort uit de familie van de eigenlijke karpers (Cyprinidae). De
nl|Barleeia annamitica is een slakkensoort uit de familie van de Barleeiidae. De wetenschappelijke naam van
nl|Another Phase is het debuutalbum van de Noorse zangeres Maria Mena De cd is alleen
nl|Aprostocetus toddaliae is een vliesvleugelig insect uit de familie Eulophidae. De wetenschappelijke naam is voor
nl|Ramsdorf is een kasteelvrijheid en stadsdeel van Velen in de Duitse deelstaat Noordrijn-Westfalen, gelegen in
nl|Tesla's ei van Columbus is een toestel dat Nikola Tesla demonstreerde op de Columbian Wereldtentoonstelling
nl|Aristobrotica anisocincta is een keversoort uit de familie bladhaantjes (Chrysomelidae). De wetenschappelijke naam van de
nl|Maxantonia aurantiaca is een halfvleugelig insect uit de familie schuimcicaden (Cercopidae). De wetenschappelijke naam van
nl|Autoroute 4 (A4, ook wel de Autoroute de l'Est genoemd) is een autosnelweg in het
nl|Trigonomima argentea is een vliegensoort uit de familie van de roofvliegen (Asilidae). De wetenschappelijke naam
nl|Drassodes bicurvatus is een spinnensoort in de taxonomische indeling van de bodemjachtspinnen (Gnaphosidae). De spin
nl|Leptopenus solidus is een rifkoralensoort uit de familie van de Micrabaciidae. De wetenschappelijke naam van
nl|Paraemasia is een geslacht van rechtvleugeligen uit de familie sabelsprinkhanen (Tettigoniidae). De wetenschappelijke naam van
nl|Hripsime Khurshudyan (Kasakh, 27 juli 1987) is een Armeens gewichthefster, actief in de klasse van
nl|Paraeuchaeta eminens is een eenoogkreeftjessoort uit de familie van de Euchaetidae. De wetenschappelijke naam van
nl|Buitenveldert is een wijk in het stadsdeel Zuid in Amsterdam, in de Nederlandse provincie Noord-Holland.
nl|Megacyllene panamensis is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam
nl|Panty & Stocking with Garterbelt (Japans: パンティ＆ストッキングwithガーターベルト) (hierna: PSG) is een Japanse animeserie uit 2010.
nl|Aegopinella forcarti is een slakkensoort uit de familie van de Oxychilidae. De wetenschappelijke naam van
nl|Baldurs drøm (Deens voor De droom van Baldr) is een cantate van Niels Gade. Gade
nl|Adams County is een county in de Amerikaanse staat Indiana. De county heeft een landoppervlakte
nl|Johannes Hendrik Frederik te Slaa (Hilversum, 15 juni 1906 – Amsterdam, 18 mei 1980) was
nl|Marcella kan verwijzen naar: Marcella (voornaam), een vrouwelijke voornaam Marcella (patriciërsgeslacht), een patriciaatsfamilie Marcella (heilige),
nl|Robin II is een nummer van de Nederlandse band a balladeer. Het nummer werd in
nl|Antaeotricha trisecta is een vlinder uit de familie van de sikkelmotten (Oecophoridae). De wetenschappelijke naam
nl|Maryam Namazie (Perzisch: مریم نمازی) (Teheran, 1966) is een Iraanse secularistische mensenrechtenactiviste en communistische politica.
nl|Zakazoecha (Russisch: заказуха) is een term die in Rusland wordt gebruikt voor het plaatsen van
nl|Amegilla pseudobomboides is een vliesvleugelig insect uit de familie bijen en hommels (Apidae). De wetenschappelijke
nl|Een A-merk is een term die bij consumentengoederen wordt gebruikt voor een merk dat een
nl|Jort van der Sande ('s-Hertogenbosch, 25 januari 1996) is een Nederlandse voetballer....
nl|Rhinomacquartia is een geslacht van vliegen (Brachycera) uit de familie van de sluipvliegen (Tachinidae). De
nl|Ataka (Bulgaars: Национален съюз Атака, Nacionalen Sajoez Ataka, letterlijk Nationale unie Aanval), ook wel Aanval
nl|Sphenarches bifurcatus is een vlinder uit de familie vedermotten (Pterophoridae). De wetenschappelijke naam van deze
nl|Liphanthus anacanthus is een vliesvleugelig insect uit de familie Andrenidae. De wetenschappelijke naam van de
nl|Coelopencyrtus cyprius is een vliesvleugelig insect uit de familie Encyrtidae. De wetenschappelijke naam is voor
nl|Gomphidictinus perakensis is een libellensoort uit de familie van de rombouten (Gomphidae), onderorde echte libellen
nl|Gonatacanthus gahavisuka is een rechtvleugelig insect uit de familie sabelsprinkhanen (Tettigoniidae). De wetenschappelijke naam van
nl|Denis Edoeardovitsj Ajrapetjan (Russisch: Денис Эдуардович Айрапетян; Penza, 17 januari 1997) is een Russisch shorttracker....
nl|"Allemaal Beestjes" was een Vlaams documentaireprogramma rond dieren dat vanaf 1967 tot eind jaren 80
nl|Rocca Susella is een gemeente in de Italiaanse provincie Pavia (regio Lombardije) en telt 238
nl|Teinosuke Kinugasa (衣笠貞之助) (Kameyama, 1 januari 1896 – Kioto, 26 februari 1982) was een Japans
nl|Billie kan verwijzen naar: Billie Bentein, een Belgische zangeres Willem (voornaam)...
nl|Rosate is een gemeente in de Italiaanse provincie Milaan (regio Lombardije) en telt 5116 inwoners
nl|Katie Liu Leung (Motherwell, 12 augustus 1987) is een Schots actrice van Chinese afkomst. Leung
nl|Nkosi sikelel' iAfrika (Heer, zegen Afrika) is een van de twee liederen waaruit het volkslied
nl|Jurassic World: Fallen Kingdom is een Amerikaanse sciencefictionfilm uit 2018. De film werd geregisseerd door
nl|Philobrya capillata is een tweekleppigensoort uit de familie van de Philobryidae. De wetenschappelijke naam van
nl|Tricharaea simplex is een vliegensoort uit de familie van de dambordvliegen (Sarcophagidae). De wetenschappelijke naam
nl|Groene Woud kan verwijzen naar: Het Groene Woud, een natuurgebied in Noord-Brabant Groene Woud (Oirschot),
nl|Spitsroeden lopen was een militaire lijfstraf die tot in de 19de eeuw kon worden opgelegd
nl|Mussonula is een geslacht van weekdieren uit de klasse van de Gastropoda (slakken)....
nl|Figures Sonores (sonore gestalten) is een compositie voor harmonieorkest (symfonisch blaasorkest) van Henk Badings. Badings
nl|Agaricia undata is een rifkoralensoort uit de familie van de Agariciidae. De wetenschappelijke naam van
nl|Uroctena affinis is een vlokreeftensoort uit de familie van de Paramelitidae. De wetenschappelijke naam van
nl|Neodorippe callida is een krabbensoort uit de familie van de Dorippidae. De wetenschappelijke naam van
nl|Leftfield is een Britse danceact die werd opgericht in 1989 door Neil Barnes en Paul
nl|Het Belgisch honkbalteam is het nationale honkbalteam van België. Het team vertegenwoordigt het land tijdens
nl|Mythimna toumodi is een vlinder uit de familie van de uilen (Noctuidae). De wetenschappelijke naam
nl|Emanuel "Mani" Planzer (Luzern, 11 augustus 1939 – aldaar, 12 december 1997) was een Zwitsers
nl|Ceratosolen solomensis is een vliesvleugelig insect uit de familie vijgenwespen (Agaonidae). De wetenschappelijke naam is
nl|Yannick Dangre (Brussel, 30 november 1987) is een Belgische schrijver en dichter. Hij woont in
nl|Het WTA-tennistoernooi van Stuttgart (officieel Porsche Tennis Grand Prix) van 2018 vond plaats van 23
nl|Parasa divisa is een vlinder uit de familie slakrupsvlinders (Limacodidae). De wetenschappelijke naam van deze
nl|Sumber Rejo is een bestuurslaag in het regentschap Ogan Komering Ulu van de provincie Zuid-Sumatra,
nl|Molenvereniging Minden-Lübbecke (Mühlenverein im Kreis Minden-Lübbecke e.V.) opgericht in 1978 heeft als doel de molens
nl|Krajan is een bestuurslaag in het regentschap Madiun van de provincie Oost-Java, Indonesië. Krajan telt
nl|Javairô Joreno Faustino Dilrosun (Amsterdam, 22 juni 1998) is een Nederlands voetballer van Surinaamse afkomst
nl|Černín (Duits: Tschernin) is een Tsjechische gemeente in de regio Zuid-Moravië, en maakt deel uit
nl|Euneophlebia atrisparsa is een vlinder uit de familie van de uilen (Noctuidae). De wetenschappelijke naam
nl|De grote rijstmeelkever (Tribolium destructor) is een kever uit de familie zwartlijven of Tenebrionidae. De
nl|Het Zomercarnaval is een jaarlijks evenement in de Nederlandse stad Rotterdam. Het evenement biedt een
nl|Styringomyia mcgregori is een tweevleugelige uit de familie steltmuggen (Limoniidae). De soort komt voor in
nl|De borneokikkerbek (Batrachostomus mixtus) is een vogel uit de familie Podargidae (uilnachtzwaluwen)....
nl|Buslijn 149 was een buslijn van Connexxion van Oude dorp Amstelveen naar Uithoorn....
nl|Hr.Ms. Overflakkee (FY 1046, MV 14, M 822) ex HMS MMS 1046 was een Nederlandse
nl|Helolampis satipoana is een rechtvleugelig insect uit de familie Romaleidae. De wetenschappelijke naam van deze
nl|ACT kan verwijzen naar: Australian Capital Territory, het Australisch Hoofdstedelijk Territorium ACT Music, een Duits
nl|Peter Franklin Hansen (Oakland (Californië), 5 december 1921 - Santa Clarita (Californië), 9 april 2017)
nl|Sinularia sandensis is een zachte koraalsoort uit de familie Alcyoniidae. De koraalsoort komt uit het
nl|Hanoniscus is een geslacht van pissebedden uit de familie van de Oniscidae....
nl|De plaats Gulpen telt 34 inschrijvingen in het rijksmonumentenregister. Hieronder een overzicht....
nl|De August Strackéstraat is een straat in Oostende die de verbinding vormt tussen de Prins
nl|Marginifera is een uitgestorven geslacht van brachiopoden, dat voorkwam van het Vroeg-Carboon tot het Perm....
nl|Metagonyleptes bicalcarata is een hooiwagen uit de familie Gonyleptidae....
nl|Austrelater howensis is een keversoort uit de familie kniptorren (Elateridae). De wetenschappelijke naam van de
nl|Fotodissociatie is een ontledingsreactie waarbij een molecuul uit elkaar valt (dissocieert) door het opnemen van
nl|Pelusios castaneus is een schildpad uit de familie scheenplaatschildpadden (Pelomedusidae). De soort werd voor het
nl|Paramesia alhamana is een vlinder uit de familie bladrollers (Tortricidae). De wetenschappelijke naam is voor
nl|Voetbal International (VI) is een Nederlands voetbaltijdschrift, dat bestaat sinds augustus 1965. Het is daarmee
nl|Frankie Lane is een Ierse gitarist (niet te verwarren met zijn Amerikaanse bijna-naamgenoot Frankie Laine)
nl|Bracon consonus is een insect dat behoort tot de orde vliesvleugeligen (Hymenoptera) en de familie
nl|KIPO N.V. was een Nederlandse inkooporganisatie voor ambtenaren, gevestigd in Rotterdam, die aangesloten leden kortingen
nl|Planetella tarda is een muggensoort uit de familie van de galmuggen (Cecidomyiidae). De wetenschappelijke naam
nl|Pressagny-l'Orgueilleux is een gemeente in het Franse departement Eure (regio Normandië) en telt 757 inwoners
nl|Radio Kootwijk (Nedersaksisch: Radio Kootwiek) is een buurtschap in de gemeente Apeldoorn, in de Nederlandse
nl|Taricanus zaragozai is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam
nl|Stenoma latipennis is een vlinder uit de familie van de sikkelmotten (Oecophoridae). De wetenschappelijke naam
nl|International Organization (Internationale Organisatie) is een prominent peer-reviewed wetenschappelijk tijdschrift dat het hele terrein van
nl|Protanaostigma milletiae is een vliesvleugelig insect uit de familie Tanaostigmatidae. De wetenschappelijke naam is voor
nl|Diversibipalium solmsi is een platworm (Platyhelminthes). De worm is tweeslachtig. De soort leeft in of
nl|Suada is een geslacht van vlinders uit de familie van de dikkopjes (Hesperiidae). De wetenschappelijke
nl|Waziristan is een streek in Pakistan, behorend tot de Federaal Bestuurde Stamgebieden. Het gebied is
nl|De kromschedekustworm (Tubificoides diazi) is een ringworm uit de familie van de Tubificidae. De wetenschappelijke
nl|Willem Charles Jean Marie van Lanschot (Huis Muiserick bij Vught, 30 juni 1914 - Eindhoven,
nl|Resolutie 1549 van de Veiligheidsraad van de Verenigde Naties werd unaniem door de VN-Veiligheidsraad aangenomen
nl|De Knowe of Yarso Chambered Cairn is een gekamerde graftombe uit het neolithicum, gelegen aan
nl|Een duikhorloge is een horloge speciaal ontworpen voor het duiken. Samen met de tijdaanduiding is
nl|John Two-Hawks is een Amerikaanse muzikant die zich bezighoudt met maken van op indiaanse tradities
nl|De Wereldbeker mountainbike 2016 werd gehouden van april tot en met september 2016. Mountainbikers streden
nl|Stenhomalus sericeus is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam
nl|Castellón de la Plana officieel in het Valenciaans Castelló de la Plana is een stad
nl|De zeeraket (Cakile maritima) is een plant uit de kruisbloemenfamilie (Brassicaceae). De soort komt voor
nl|De comparativus is een categorie in de Latijnse grammatica die de vergrotende trap van het
nl|Sonitha gelata is een vlinder uit de familie spinners (Lasiocampidae). De wetenschappelijke naam van deze
nl|Marpissa arambagensis is een spinnensoort in de taxonomische indeling van de springspinnen (Salticidae).Het dier behoort
